NewID,OldID,Group,Family,Genus,Species,Life form,Leaf form,Site,Ynew,Xnew,Hmax,Hact,Ks,Kl,P50,Ppd,Pmd,TLP,AlAs,WD,Vdia,VD,VLmax,ALT,MAT,MAP,PET,AI,Soiltype,Ecotype,Biome,Note_Biome,
s0064,119,Ang,Rosaceae,Pyrus,Pyrus amygdaliformis,T,D,s133,30.65,20.3,10,,,,-3.29,,-2.79,,,,18.03,249,,86,20.5,157,1657,0.0941,Lithosol,North Saharan steppe and woodlands,WDS,,
s0065,120,Ang,Fagaceae,Quercus,Quercus frainetto,T,D,s133,30.65,20.3,38,,,,-4.56,,-3.13,-3.42,,,59.57,107,,86,20.5,157,1657,0.0941,Lithosol,North Saharan steppe and woodlands,WDS,,
s0066,121,Ang,Rhizophoraceae,Rhizophora,Rhizophora mangle,T,E,s116,21.5,-157.8333,24,,0.9,3.635,-5.35,-1.78,-2.87,,,,,,,1,,,,,Lithosol,NA,TRS,,
s0067,125,Ang,Apocynaceae,Aspidosperma,Aspidosperma cruenta,T,D,s093,9.15,-79.85,30,,,2.844,,,,,,0.7,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0068,126,Ang,Sapotaceae,Chrysophyllum,Chrysophyllum cainito,T,E,s095,9.1667,-79.85,21.5,21,,6.084,-2.1,,-1.2,,,0.61,,,,44,26.4,2622,1394,1.883,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0069,127,Ang,Boraginaceae,Cordia,Cordia alliodora,T,D,s095,9.1667,-79.85,35,26,,11.088,-3,-0.49,-1.37,-1.97,,0.495,,,,44,26.4,2622,1394,1.883,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0071,129,Ang,Moraceae,Ficus,Ficus insipida,T,E,s095,9.1667,-79.85,40,28,,22.158,-1.66,-0.46,-1.1,,,0.315,,,,44,26.4,2622,1394,1.883,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0072,130,Ang,Annonaceae,Guatteria,Guatteria dumentorum,T,D,s093,9.15,-79.85,35,,,6.912,,,,,,0.42,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0073,131,Ang,Hernandiaceae,Humiriastrum,Humiriastrum diguense,T,E,s093,9.15,-79.85,20,,,6.138,,,,,,0.58,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0074,132,Ang,Malvaceae,Luehea,Luehea seemannii,T,E,s095,9.1667,-79.85,30,,,20.736,,,,,,0.33,,,,44,26.4,2622,1394,1.883,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0075,133,Ang,Sapotaceae,Manilkara,Manilkara bidentata,T,E,s093,9.15,-79.85,45,,,5.67,,,,,,0.61,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0077,135,Ang,Melastomataceae,Miconia,Miconia borealis,T,E,s093,9.15,-79.85,5,,,14.58,,,,,,0.5,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0080,138,Ang,Moraceae,Poulsenia,Poulsenia armata,T,E,s093,9.15,-79.85,30,,,7.11,,,,,,0.43,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0082,140,Ang,Simaroubaceae,Simarouba,Simarouba amara,T,E,s093,9.15,-79.85,35,,,18.432,,,,,,0.41,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0083,141,Ang,Anacardiaceae,Tapirira,Tapirira guianensis,T,E,s093,9.15,-79.85,35,,,11.16,,,,,,0.43,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0084,142,Ang,Bursuraceae,Trattinnickia,Trattinnickia aspera,T,D,s093,9.15,-79.85,28,,,7.74,,,,,,0.57,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0085,143,Ang,Myristicaceae,Virola,Virola sebifera,T,E,s093,9.15,-79.85,30,,,10.944,,,,,,0.5,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0086,144,Ang,Vochysiaceae,Vochysia,Vochysia ferruginea,T,E,s093,9.15,-79.85,34,,,16.506,,,,,,0.35,,,,57,26.5,2542,1398,1.829,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0087,145,Ang,Salicaceae,Populus,Populus trichocarpa,T,D,s305,47.1667,-122.3,50,2,,,-1.1945,,-2.564377,,,,,,,30,10.3,1024,917,1.1155,Cambisol,Puget lowland forests,TMS,,
s0088,147,Ang,Proteaceae,Brabejum,Brabejum stellatifolium,T,E,s024,-33.95,18.9167,15,15,,,-2.426667,,-2.053333,,,,,,,481,16.2,1026,1277,0.8003,Arenosol,Lowland fynbos and renosterveld,WDS,,
s0089,150,Ang,Asteraceae,Brachyleana,Brachyleana neriifolia,T,E,s024,-33.95,18.9167,10,,,,-1.8,,-1.88,,,,,,,481,16.2,1026,1277,0.8003,Arenosol,Lowland fynbos and renosterveld,WDS,,
s0091,155,Ang,Myrsinaceae,Rapanea,Rapanea melanophloeos,T,E,s024,-33.95,18.9167,25,18,,,-1.86,,-1.713333,,,,,,,481,16.2,1026,1277,0.8003,Arenosol,Lowland fynbos and renosterveld,WDS,,
s0092,158,Ang,Anacardiaceae,Pistacia,Pistacia lentiscus,T,E,s206,38.35,-0.5,5,1,0.73,3.01,-4.81,-6.054,-7.347,,,,,,,47,18.1,341,1213,0.2802,Cambisol,Iberian sclerophyllous and semi-deciduous forests,WDS,,
s0093,159,Ang,Fagaceae,Quercus,Quercus coccifera,T,E,s213,39.4833,-0.4,6,1,0.29,1.46,-6.98,-6.345,-10.299,-2.95,,,,,,25,17.4,441,1055,0.417,,Northeastern Spain and Southern France Mediterranean forests,TMS,,
s0094,162,Gym,Podocarpaceae,Acmopyle,Acmopyle pancheri,T,E,s006,-42.905,147.3247,25,1,0.33,0.66,-3.3795,,-1.13,,0.495,0.5967377,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0095,163,Gym,Araucariaceae,Agathis,Agathis lanceolata,T,E,s006,-42.905,147.3247,40,,0.95,1.76,,,-1.27,,0.385,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0096,164,Gym,Podocarpaceae,Falcatifolium,Falcatifolium taxoides,T,E,s006,-42.905,147.3247,20,,0.3,0.76,,,,,0.37,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0097,165,Gym,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,T,E,s006,-42.905,147.3247,15,,0.45,1.51,,,,,0.286,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0098,167,Gym,Cupressaceae,Actinostrobus,Actinostrobus acuminatus,T,E,s006,-42.905,147.3247,4.5,,,,-14.1,,-5.23,,,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0099,168,Gym,Cupressaceae,Athrotaxis,Athrotaxis selaginoides,T,E,s006,-42.905,147.3247,30,,,,-5.1,,,,,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0100,169,Gym,Cupressaceae,Callitris,Callitris rhomboidea,T,E,s006,-42.905,147.3247,15,1,,,-10.29567,,-3.4,,,0.5701804,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0101,170,Gym,Podocarpaceae,Dacrycarpus,Dacrycarpus compactus,T,E,s006,-42.905,147.3247,35,,,,-3.1,,,,,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0102,171,Gym,Podocarpaceae,Dacrycarpus,Dacrycarpus dacridioides,T,E,s006,-42.905,147.3247,55,,0.28,1.4,-2.3,,-1.01,,,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0103,172,Gym,Podocarpaceae,Lagarostrobos,Lagarostrobos franklinii,T,E,s006,-42.905,147.3247,30,5,0.27,1.2,-3.687,,,,,0.7045869,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0104,173,Gym,Podocarpaceae,Podocarpus,Podocarpus drouynianus,S,E,s006,-42.905,147.3247,0.5,,,,-5.9,,,,,,,,,133,12,671,913,,Planosol,Tasmanian Central Highland forests,TMR,,
s0105,174,Gym,Podocarpaceae,Podocarpus,Podocarpus lawrencei,S,E,s006,-42.905,147.3247,1,,0.25,1.2,-5.6,,,,,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0106,175,Gym,Cupressaceae,Widdringtonia,Widdringtonia cedarbergensis,T,E,s006,-42.905,147.3247,20,,,,-8.9,,,,,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0107,176,Gym,Podocarpaceae,Dacrycarpus,Dacrycarpus dacrydioides,T,E,s006,-42.905,147.3247,55,1,,0.746,-2.287,,-1.01,,,0.4411835,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0108,177,Ang,Myrtaceae,Eucalyptus,Eucalyptus regnans,T,E,s006,-42.905,147.3247,85,,,2.1,-2.7,,,,,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0110,179,Ang,Meliaceae,Toona,Toona australis,T,E,s006,-42.905,147.3247,60,,,1.6,-1.4,,,,,,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0111,180,Ang,Burseraceae,Bursera,Bursera simaruba,T,E,s108,10.9056,-85.6019,30,25,3.55,2.14,-1,,-1.02,,1.85,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0112,181,Ang,Malpighiaceae,Byrsonima,Byrsonima crassifolia,T,E,s108,10.9056,-85.6019,10,,2.1,2.25,,,,,1.2,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0113,182,Ang,Rubiaceae,Calycophyllum,Calycophyllum candidissimum,T,D,s108,10.9056,-85.6019,30,,1.11,1.37,-2.87,,-1.36,,1.05,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0114,183,Ang,Dilleniaceae,Curatella,Curatella americana,T,E,s108,10.9056,-85.6019,10,,1.25,1.27,,,-1.34,,0.926,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0115,184,Ang,Fabaceae,Enterolobium,Enterolobium cyclocarpum,T,D,s108,10.9056,-85.6019,35,,3.5,4.26,-2.73,,-1.445,,0.787,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0116,185,Ang,Fabaceae,Gliricidia,Gliricidia sepium,T,D,s108,10.9056,-85.6019,12,,3.65,2.75,,,-1.29,,1.49,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0117,186,Ang,Fabaceae,Hymenaea,Hymenaea courbaril,T,E,s108,10.9056,-85.6019,10,,2.4,1.69,-3,,-3.11,,0.935,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0118,187,Ang,Sapotaceae,Manilkara,Manilkara chicle,T,E,s108,10.9056,-85.6019,10,,0.45,0.48,,,-2.34,,0.98,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0119,188,Ang,Fagaceae,Quercus,Quercus oleoides,T,E,s108,10.9056,-85.6019,15,,2.1,1.99,-3.03,,-2.24,,0.847,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0121,190,Ang,Simaroubiaceae,Simarouba,Simarouba glauca,T,E,s108,10.9056,-85.6019,15,,1.2,3.66,-2,,-2.01,,0.588,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0122,191,Ang,Meliaceae,Swietenia,Swietenia macrophylla,T,D,s108,10.9056,-85.6019,35,,1.2,1.44,-2.2,,-2.48,,1.19,,,,,260,25,1751,1675,1.0453,Luvisol,Central American dry forests,TRS,,
s0123,201,Gym,Cupressaceae,Actinostrobus,Actinostrobus arenarius,T,E,s006,-42.905,147.3247,5,1,,,-10.581,,,,,0.904248,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0124,204,Gym,Podocarpaceae,Dacrycarpus,Dacrycarpus imbricatus,T,E,s006,-42.905,147.3247,40,1,,,-3.57,,-1.1,,,0.5779444,,,,133,12,671,913,0.7458,Planosol,Tasmanian Central Highland forests,TMR,,
s0125,206,Ang,Fagaceae,Quercus,Quercus robur,T,D,s324,48.7515,6.338,40,17.5,,,-2.8,-1.55,-2.94,-2.63,,,53.6,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0126,207,Ang,Fagaceae,Quercus,Quercus rubra,T,D,s275,44.4517,-73.1833,40,20,,,-2.5,,,,,,59.5,,76,100,7,875,891,0.9809,Luvisol,Eastern Great Lakes lowland forests,TMS,,
s0127,209,Gym,Pinaceae,Abies,Abies alba,T,E,s324,48.7515,6.338,50,25,1.299505,,-3.54,,-4,,1.7,,18.2,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0128,211,Gym,Pinaceae,Abies,Abies bornmulleriana,T,E,s324,48.7515,6.338,40,15,0.6,,-4,,,,,0.410371,34.45704,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0129,212,Gym,Pinaceae,Cedrus,Cedrus atlantica,T,E,s324,48.7515,6.338,40,15,0.88,,-4.5,,-3.4,,,,16.9,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0130,213,Gym,Pinaceae,Cedrus,Cedrus deodara,T,E,s324,48.7515,6.338,50,15,1.2,,-4.95,,,,,,,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0131,214,Gym,Pinaceae,Picea,Picea abies,T,E,s324,48.7515,6.338,55,22.5,0.5,,-3.55,,-2.4,,,,16.9,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0132,215,Gym,Pinaceae,Pinus,Pinus sylvestris,T,E,s324,48.7515,6.338,45,15,0.53,,-3,,-1.99,,,,18.8,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0133,216,Gym,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,T,E,s324,48.7515,6.338,120,30,0.71,,-3.5,,-2.4,,,,16.8,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0134,218,Gym,Pinaceae,Abies,Abies alba,T,E,s287,45.717,3.05,50,30,,,-3.71,,-4,,,0.4581269,20.42761,,,646,8.8,742,827,0.9201,Cambisol,Western European broadleaf forests,TMR,,
s0135,219,Gym,Pinaceae,Abies,Abies grandis,T,E,s299,46.6333,-114.5833,70,35,,,-3.651,,-2.5,-2.4,,0.4712989,18.4691,,,1620,3.6,460,870,0.5494,Andosol,North Central Rockies forests,TMS,,
s0136,220,Gym,Pinaceae,Abies,Abies lasiocarpa,T,E,s299,46.6333,-114.5833,50,20,,,-3.6205,,,,,0.4900219,13.36665,,,1620,3.6,460,870,0.5494,Andosol,North Central Rockies forests,TMS,,
s0137,221,Gym,Pinaceae,Abies,Abies pinsapo,T,E,s287,45.717,3.05,30,15,,,-4.1505,,-2.8,,,0.4829761,12.79774,,,646,8.8,742,827,0.9201,Cambisol,Western European broadleaf forests,TMR,,
s0138,222,Gym,Araucariaceae,Araucaria,Araucaria hunsteinii,T,E,s091,5.1806,-52.68,90,30,,,-4.07,,,,,0.5683735,,,,9,26,2864,1497,1.9144,,Amazon-Orinoco-Southern Caribbean mangroves,TRR,,
s0139,223,Gym,Pinaceae,Cedrus,Cedrus atlantica,T,E,s289,45.776,3.1441,40,15,,,-5.1375,,-3.4,,,0.5084963,12.48046,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0140,224,Gym,Pinaceae,Cedrus,Cedrus deodara,T,E,s289,45.776,3.1441,50,10,,,-7.258,,,,,0.5367406,10.75941,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0141,225,Gym,Cupressaceae,Cupressus,Cupressus glabra,T,E,s289,45.776,3.1441,25,10,,,-11.066,,-3.7,,,0.5405102,11.50163,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0142,226,Gym,Cupressaceae,Cupressus,Cupressus sempervirens,T,E,s258,43.6,3.85,35,15,,,-10.39,,-5.4,,,0.6338915,15.881115,,,48,13.8,744,1006,0.7375,Rendzina,Northeastern Spain and Southern France Mediterranean forests,TMS,,
s0143,227,Gym,Ginkgoaceae,Ginkgo,Ginkgo biloba,T,D,s321,48.7,2.1667,40,5,,,-4.62,,,,,0.4810182,19.06011,,,127,10.9,636,806,0.7903,Luvisol,Atlantic mixed forests,TMS,,
s0144,228,Gym,Cupressaceae,Juniperus,Juniperus communis,S,E,s264,43.95,3.2167,16,3,,,-6.3715,,,,,0.5680759,14.36373,,,730,11,770,935,0.8256,Rendzina,Northeastern Spain and Southern France Mediterranean forests,TMS,,
s0145,229,Gym,Cupressaceae,Juniperus,Juniperus osteosperma,S,E,s207,38.5833,-109.5333,9,3,,,-8.6895,,,,,0.5975262,8.296089,,,1360,12.1,244,1338,0.1823,Yermosol,Colorado Plateau shrublands,WDS,,
s0146,231,Gym,Pinaceae,Larix,Larix decidua,T,D,s287,45.717,3.05,55,15,,,-4.0835,,,,,0.4517713,13.62689,,,646,8.8,742,827,0.9201,Cambisol,Western European broadleaf forests,TMR,,
s0147,232,Gym,Pinaceae,Larix,Larix kaempferi,T,D,s315,47.815,1.86,40,15,,,-3.43,,,,,,,,,108,10.9,641,850,0.7564,Luvisol,Atlantic mixed forests,TMS,,
s0148,233,Gym,Pinaceae,Larix,Larix occidentalis,T,D,s299,46.6333,-114.5833,60,25,,,-4.21,,,,,0.5263631,12.5582,,,1620,3.6,460,870,0.5494,Andosol,North Central Rockies forests,TMS,,
s0149,234,Gym,Cupressaceae,Metasequoia,Metasequoia glytpstroboides,T,D,s289,45.776,3.1441,30,6,,,-2.91,,,,,0.4230459,,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0150,235,Gym,Pinaceae,Picea,Picea abies,T,E,s287,45.717,3.05,55,20,,,-3.664,,-2.4,,,0.4769135,,,,646,8.8,742,827,0.9201,Cambisol,Western European broadleaf forests,TMR,,
s0151,236,Gym,Pinaceae,Picea,Picea engelmannii,T,E,s293,46.2167,-113.2267,65,15,,,-4.18,,,,,0.5669764,,,,2167,1.5,446,783,0.59,Luvisol,South Central Rockies forests,TMS,,
s0152,237,Gym,Pinaceae,Picea,Picea sitkensis,T,E,s343,55.92,-3.18,60,15,,,-3.85,,,,,,,,,81,8.6,708,606,1.165,Cambisol,Celtic broadleaf forests,TMS,,
s0153,238,Gym,Pinaceae,Pinus,Pinus albicaulis,T,E,s293,46.2167,-113.2267,29,10,,,-3.192,,,,,0.4543863,11.35447,,,2167,1.5,446,783,0.59,Luvisol,South Central Rockies forests,TMS,,
s0154,239,Gym,Pinaceae,Pinus,Pinus cembra,T,E,s312,47.2667,11.3833,35,5,,,-3.112,,,,,0.4896183,,,,666,9,900,859,1.0547,Rendzina,Alps conifer and mixed forests,TMS,,
s0155,240,Gym,Pinaceae,Pinus,Pinus contorta,T,E,s293,46.2167,-113.2267,50,5,,,-3.899,,,,,0.4551338,,,,2167,1.5,446,783,0.59,Luvisol,South Central Rockies forests,TMS,,
s0156,241,Gym,Pinaceae,Pinus,Pinus corsicana,T,E,s324,48.7515,6.338,40,0.5,,,-5,,-3.86,,,,,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0157,242,Gym,Pinaceae,Pinus,Pinus edulis,T,E,s207,38.5833,-109.5333,20,10,,,-4.0315,,,,,0.6032961,,,,1360,12.1,244,1338,0.1823,Yermosol,Colorado Plateau shrublands,WDS,,
s0158,243,Gym,Pinaceae,Pinus,Pinus flexibilis,T,E,s314,47.6167,-112.69,20,10,,,-3.71,,,,,0.5285622,,,,1510,5.3,427,894,0.4742,Kastanozem,North Central Rockies forests,TMS,,
s0159,244,Gym,Pinaceae,Pinus,Pinus halepensis,T,E,s258,43.6,3.85,25,8,,,-5.6,,-3.3,,,0.5400667,,,,48,13.8,744,1006,0.7375,Rendzina,Northeastern Spain and Southern France Mediterranean forests,TMS,,
s0160,245,Gym,Pinaceae,Pinus,Pinus mugo,T,E,s312,47.2667,11.3833,20,1.5,,,-3.7495,,,,,0.5311534,10.37312,,,666,9,900,859,1.0547,Rendzina,Alps conifer and mixed forests,TMS,,
s0161,246,Gym,Pinaceae,Pinus,Pinus nigra,T,E,s265,43.96,4.77,55,10,,,-2.8,,-2.4,,,,,,,75,13.4,716,1014,0.7061,Fluvisol,Northeastern Spain and Southern France Mediterranean forests,TMS,,
s0162,247,Gym,Pinaceae,Pinus,Pinus pinaster,T,E,s280,44.75,-0.7833,35,15,,,-3.7285,,-2,,,0.3409974,,,,62,12.5,989,946,1.0454,Podzol,Atlantic mixed forests,TMS,,
s0163,248,Gym,Pinaceae,Pinus,Pinus pinea,T,E,s258,43.6,3.85,25,10,,,-4.34,,,,,0.5032553,,,,48,13.8,744,1006,0.7375,Rendzina,Northeastern Spain and Southern France Mediterranean forests,TMS,,
s0164,249,Gym,Pinaceae,Pinus,Pinus ponderosa,T,E,s301,46.9333,-113.95,72,20,,,-3.8625,,,,,0.4894763,9.932663,,,1338,5.1,446,950,0.4305,Luvisol,Montana Valley and Foothill grasslands,WDS,,
s0165,250,Gym,Pinaceae,Pinus,Pinus sylvestris,T,E,s287,45.717,3.05,45,12.5,,,-3.187,,-1.99,,,0.3736006,,,,646,8.8,742,827,0.9201,Cambisol,Western European broadleaf forests,TMR,,
s0166,251,Gym,Pinaceae,Pinus,Pinus ucinata,T,E,s249,42.9,0.0833,25,10,,,-4.18,,,,,0.3926852,,,,1648,5.7,1148,720,1.5777,Cambisol,Pyrenees conifer and mixed forests,TMR,,
s0167,252,Gym,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,T,E,s301,46.9333,-113.95,120,25,,,-3.6795,,-2.4,,,0.5511244,11.74403,,,1338,5.1,446,950,0.4305,Luvisol,Montana Valley and Foothill grasslands,WDS,,
s0168,253,Gym,Cupressaceae,Sequoia,Sequoia sempervirens,T,E,s258,43.6,3.85,115.5,30,,,-4.38,,,,,0.5568927,,,,48,13.8,744,1006,0.7375,Rendzina,Northeastern Spain and Southern France Mediterranean forests,TMS,,
s0169,254,Gym,Cupressaceae,Sequoiadendron,Sequoiadendron giganteum,T,E,s289,45.776,3.1441,100,20,,,-3.788,,,,,0.5394508,11.18378,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0170,255,Gym,Cupressaceae,Taxodium,Taxodium distichum,T,D,s321,48.7,2.1667,50,15,,,-2.29,,,,,0.4514608,23.59002,,,127,10.9,636,806,0.7903,Luvisol,Atlantic mixed forests,TMS,,
s0171,256,Gym,Cupressaceae,Taxus,Taxus baccata,T,E,s289,45.776,3.1441,20,5,,,-6.9695,,,,,0.6331876,10.96069,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0172,257,Gym,Cupressaceae,Taxus,Taxus brevifolia,T,E,s294,46.3,-114.2167,15,10,,,-6.44,,,,,0.674685,,,,1390,6,366,977,0.3735,Andosol,Montana Valley and Foothill grasslands,WDS,,
s0173,258,Gym,Cupressaceae,Thuya,Thuya plicata,T,E,s299,46.6333,-114.5833,50,20,,,-4.21,,,,,0.508874,,,,1620,3.6,460,870,0.5494,Andosol,North Central Rockies forests,TMS,,
s0174,259,Ang,Salicaceae,Salix,Salix alba,T,D,s289,45.776,3.1441,30,17.5,,,-1.9,,,,,,,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0175,261,Ang,Fagaceae,Quercus,Quercus petraea,T,D,s324,48.7515,6.338,40,15,,,-3.433333,-2.06,-3.17,,,,52.5,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0176,263,Ang,Fagaceae,Quercus,Quercus pubescens,T,D,s324,48.7515,6.338,20,15,,,-3.3,,,,,,,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0177,264,Ang,Fagaceae,Quercus,Quercus rubra,T,D,s324,48.7515,6.338,40,22.5,,,-2.4,,,,,,51.3,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0178,265,Ang,Salicaceae,Populus,Populus deltoides,T,D,s324,48.7515,6.338,40,15,,,-1.3,,,,,,,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0180,268,Ang,Oleaceae,Fraxinus,Fraxinus excelsior,T,D,s324,48.7515,6.338,43,18,,1.08,-2.8,,-2.5,,,,25.5,,,223,9.4,766,796,0.9623,Cambisol,Western European broadleaf forests,TMR,,
s0181,270,Ang,Fagaceae,Fagus,Fagus sylvatica,T,D,s323,48.75,6.333,50,25,1.83,7.2,-3.2,,-2.37,,,,,,,237,9.6,752,799,0.9499,Cambisol,Western European broadleaf forests,TMR,,
s0182,271,Ang,Betulaceae,Betula,Betula pendula,T,D,s289,45.776,3.1441,25,15,,,-2.2,,-2.64,,,,,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0183,272,Ang,Fabaceae,Cytisus,Cytisus scoparius,S,D,s287,45.717,3.05,3,2,,,-3.62,,,,,0.6812516,,,,646,8.8,742,827,0.9201,Cambisol,Western European broadleaf forests,TMR,,
s0184,273,Ang,Fagaceae,Fagus,Fagus sylvatica,T,D,s287,45.717,3.05,50,20,,,-3.15,,-2.37,,,0.4216709,,,,646,8.8,742,827,0.9201,Cambisol,Western European broadleaf forests,TMR,,
s0185,274,Ang,Juglandaceae,Juglans,Juglans regia,T,D,s289,45.776,3.1441,35,4.666667,,,-2.006667,,-1.9,,,,,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
s0186,279,Ang,Salicaceae,Populus,Populus BAL,T,D,s330,51.1787,-0.8515,20,7,,,-2.048,,,,,0.4063791,68.27211,,,104,9.4,829,702,1.1809,Luvisol,English Lowlands beech forests,TMS,,
s0187,280,Ang,Salicaceae,Populus,Populus FRI,T,D,s330,51.1787,-0.8515,20,7,,,-1.867,,,,,0.3938089,70.11616,,,104,9.4,829,702,1.1809,Luvisol,English Lowlands beech forests,TMS,,
s0188,281,Ang,Salicaceae,Populus,Populus GAV,T,D,s330,51.1787,-0.8515,20,7,,,-1.912,,,,,0.411444,64.01896,,,104,9.4,829,702,1.1809,Luvisol,English Lowlands beech forests,TMS,,
s0189,282,Ang,Salicaceae,Populus,Populus GHO,T,D,s330,51.1787,-0.8515,20,7,,,-2.185,,,,,0.4184127,65.20626,,,104,9.4,829,702,1.1809,Luvisol,English Lowlands beech forests,TMS,,
s0190,283,Ang,Salicaceae,Populus,Populus TRI,T,D,s330,51.1787,-0.8515,20,7,,,-1.943,,,,,0.3891702,67.96776,,,104,9.4,829,702,1.1809,Luvisol,English Lowlands beech forests,TMS,,
s0191,284,Ang,Rosaceae,Prunus,Prunus amygdalus,T,D,s289,45.776,3.1441,10,6,,,-6.133,,,,,0.7511614,78.83241,,,344,10.9,618,930,0.6645,Cambisol,Western European broadleaf forests,TMR,,
